symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
XRPUSDT,—,16,2025-07-16,2025-07-23,3.04043,3.182208,4046.774227,548.56,4.66,PARTIAL
BCHUSDT,—,43,2025-07-20,2025-07-23,548.4384,511.9439,22.981952,-863.08,-6.65,PARTIAL
BNBUSDT,—,48,2025-07-22,2025-07-30,787.309344,793.113245,16.011943,67.63,0.74,PARTIAL
BTCUSDT,—,53,2025-07-09,2025-07-31,111322.977192,115590.43388,0.109115,440.89,3.83,EMA21
XRPUSDT,—,16,2025-07-16,2025-07-31,3.04043,3.017866,4046.774227,-115.83,-0.74,EMA21
BCHUSDT,—,43,2025-07-20,2025-08-01,548.4384,535.3957,22.981952,-324.66,-2.38,EMA21
BNBUSDT,—,48,2025-07-22,2025-08-01,787.309344,755.94438,16.011943,-526.92,-3.98,EMA21
TRXUSDT,—,39,2025-07-29,2025-08-01,0.338771,0.323238,36519.687542,-591.42,-4.58,PARTIAL
LTCUSDT,—,41,2025-08-12,2025-08-14,130.564368,121.229355,95.607573,-916.57,-7.15,PARTIAL
PENDLEUSDT,—,16,2025-08-09,2025-08-15,5.675537,5.283357,2150.39286,-866.91,-6.91,PARTIAL
BCHUSDT,—,51,2025-08-12,2025-08-16,619.29504,587.00635,20.163946,-675.39,-5.21,PARTIAL
ETHUSDT,—,70,2025-08-08,2025-08-18,4012.7076,4310.833505,3.007338,871.53,7.43,PARTIAL
BCHUSDT,—,51,2025-08-12,2025-08-18,619.29504,567.9468,20.163946,-1059.32,-8.29,EMA21
LTCUSDT,—,41,2025-08-12,2025-08-18,130.564368,117.593345,95.607573,-1263.85,-9.93,EMA21
ETHUSDT,—,70,2025-08-08,2025-08-19,4012.7076,4069.476615,3.007338,146.42,1.41,EMA21
TRXUSDT,—,39,2025-07-29,2025-08-25,0.338771,0.341187,36519.687542,63.42,0.71,EMA21
PENDLEUSDT,—,16,2025-08-09,2025-08-25,5.675537,5.135286,2150.39286,-1185.0,-9.52,EMA21
ETHUSDT,—,76,2025-08-22,2025-08-25,4835.935656,4373.99191,2.448403,-1153.57,-9.55,PARTIAL
BNBUSDT,—,64,2025-08-22,2025-08-25,900.930168,838.90034,13.137604,-837.78,-6.89,PARTIAL
ETHUSDT,—,76,2025-08-22,2025-08-29,4835.935656,4353.63973,2.448403,-1203.35,-9.97,EMA21
BNBUSDT,—,64,2025-08-22,2025-09-01,900.930168,844.41148,13.137604,-765.45,-6.27,EMA21
PAXGUSDT,—,50,2025-08-29,2025-09-18,3464.609472,3643.41738,3.236507,555.71,5.16,PARTIAL
SOLUSDT,—,52,2025-09-10,2025-09-21,224.249256,236.04192,50.396086,571.11,5.26,PARTIAL
SOLUSDT,—,52,2025-09-10,2025-09-22,224.249256,220.04943,50.396086,-234.05,-1.87,EMA21
BNBUSDT,—,78,2025-09-12,2025-09-25,925.53984,945.42705,12.402923,223.45,2.15,PARTIAL
BNBUSDT,—,78,2025-09-12,2025-09-25,925.53984,944.48115,12.402923,211.73,2.05,EMA21
ZECUSDT,—,47,2025-09-29,2025-10-07,72.117648,127.19637,158.685577,8708.57,76.37,PARTIAL
BTCUSDT,—,45,2025-10-01,2025-10-10,118689.865992,112718.11275,0.109455,-678.97,-5.03,PARTIAL
BTCUSDT,—,45,2025-10-01,2025-10-10,118689.865992,112605.33825,0.109455,-691.3,-5.13,EMA21
BNBUSDT,—,71,2025-10-02,2025-10-10,1091.092176,1101.918765,12.248614,105.75,0.99,PARTIAL
BNBUSDT,—,71,2025-10-02,2025-10-10,1091.092176,1100.816295,12.248614,92.26,0.89,EMA21
CAKEUSDT,—,51,2025-10-07,2025-10-10,4.371494,2.849574,3159.380072,-4831.14,-34.81,PARTIAL
CAKEUSDT,—,51,2025-10-07,2025-10-10,4.371494,2.846724,3159.380072,-4840.14,-34.88,EMA21
PAXGUSDT,—,50,2025-08-29,2025-10-22,3464.609472,4085.64233,3.236507,1985.54,17.93,EMA21
DASHUSDT,—,57,2025-11-01,2025-11-08,73.768968,81.49923,226.319487,1714.37,10.48,PARTIAL
DASHUSDT,—,57,2025-11-01,2025-11-10,73.768968,72.59095,226.319487,-299.73,-1.6,EMA21
ZECUSDT,—,47,2025-09-29,2025-11-22,72.117648,517.223,158.685577,70538.28,617.19,EMA21
