date,long,short,combined,combined_half,btc_bh
2025-12-05,156219.14,57677.76,90954.27,112857.16,228930.64
2025-12-06,156219.14,56922.41,89688.37,112126.07,228691.66
2025-12-07,156219.14,57902.61,91292.98,113085.61,231660.66
2025-12-08,156219.14,57560.77,90704.68,112746.73,232273.23
2025-12-09,156219.14,56438.51,88577.80,111649.02,237512.68
2025-12-10,156219.14,57721.01,90838.81,112895.93,235812.47
2025-12-11,156219.14,58608.29,92618.18,113751.76,237088.75
2025-12-12,156219.14,59445.00,94486.48,114563.59,231335.47
2025-12-13,156219.14,59195.07,94021.51,114322.70,231262.66
2025-12-14,156219.14,60889.36,96468.92,115962.09,225963.31
2025-12-15,156219.14,62042.94,98020.26,117079.81,221503.89
2025-12-16,156219.14,61619.80,97483.15,116672.81,225172.06
2025-12-17,156219.14,63845.55,100563.86,118826.40,221019.89
2025-12-18,156219.14,65132.48,102277.08,120071.75,219157.25
2025-12-19,156219.14,62715.72,99060.40,117733.72,225873.02
2025-12-20,156219.14,62192.52,98227.70,117229.74,226446.97
2025-12-21,156219.14,62849.60,99008.61,117867.70,227210.57
2025-12-22,156219.14,62824.06,98995.43,117843.41,227113.01
2025-12-23,156219.14,62784.70,99099.89,117808.88,224204.82
2025-12-24,156219.14,62866.90,99175.64,117887.26,224674.96
2025-12-25,156219.14,63041.55,99615.76,118063.10,223536.64
2025-12-26,156219.14,62143.19,98206.31,117195.16,223906.42
2025-12-27,156219.14,61203.55,96723.45,116284.84,225206.88
2025-12-28,156219.14,61306.76,96887.40,116386.83,225400.88
2025-12-29,156219.14,61732.14,97558.06,116805.64,223567.03
2025-12-30,156219.14,62074.28,98095.91,117142.05,226766.27
2025-12-31,156219.14,62437.26,98658.20,117498.65,224620.55
2026-01-01,156219.14,59804.21,94518.69,114979.32,227672.33
2026-01-02,156219.14,58524.95,92483.17,113749.48,230635.10
2026-01-03,156219.14,58317.39,92149.49,113543.54,232257.01
2026-01-04,156219.14,58208.10,91976.80,113440.73,234567.90
2026-01-05,156219.14,58063.63,91748.52,113304.81,240539.05
2026-01-06,156219.14,58130.25,91853.79,113367.49,240252.69
2026-01-07,156219.14,58548.68,92514.97,113761.14,234143.58
2026-01-08,156219.14,58756.03,92842.60,113956.20,233466.58
2026-01-09,156219.14,58717.11,92781.09,113919.58,232291.02
2026-01-10,156219.14,58889.27,93053.13,114081.55,231941.00
2026-01-11,156219.14,59096.61,93380.76,114276.61,233245.31
2026-01-12,156219.14,59233.60,93597.21,114405.48,233969.42
2026-01-13,156219.14,58548.49,92514.65,113760.95,244522.31
2026-01-14,156219.14,58634.57,92650.67,113841.93,248463.26
2026-01-15,156219.14,58949.33,93148.03,114138.05,245011.29
2026-01-16,156219.14,58753.96,92839.32,113954.25,244873.26
2026-01-17,156219.14,58716.91,92780.78,113919.39,243840.03
2026-01-18,156219.14,58943.71,93139.16,114132.76,240060.92
2026-01-19,156219.14,59346.43,93775.50,114511.63,237390.18
2026-01-20,156219.14,59696.37,94328.45,114840.84,226618.06
2026-01-21,156219.14,60011.14,94825.81,115136.96,229250.19
2026-01-22,156219.14,60255.54,95211.99,115366.88,229519.12
2026-01-23,156219.14,60249.57,95202.56,115360.91,229623.14
2026-01-24,156219.14,59680.07,94302.68,114817.27,228662.32
2026-01-25,156219.14,60994.85,96380.20,116069.70,222114.54
2026-01-26,156219.14,59488.69,94000.27,114634.82,226411.56
2026-01-27,156219.14,58644.51,92666.34,113831.60,228725.52
2026-01-28,156219.14,59031.80,93278.31,114199.74,228853.63
2026-01-29,156219.14,63010.65,99565.44,117990.99,216937.27
2026-01-30,156219.14,63334.28,100076.83,118299.35,215938.64
2026-01-31,156219.14,69636.98,110035.95,124271.31,201793.80
2026-02-01,156219.14,71293.09,112652.82,125842.08,197250.35
2026-02-02,156219.14,70188.83,110907.93,124793.23,201787.44
2026-02-03,156219.14,71662.20,113236.05,126182.58,194180.17
2026-02-04,156219.14,72282.84,114216.76,126771.48,187505.80
2026-02-05,156219.14,79164.77,125091.14,133294.95,161222.30
2026-02-06,156219.14,74798.71,118192.18,129153.62,180879.62
2026-02-07,156219.14,75248.65,118903.14,129581.87,177571.42
2026-02-08,156219.14,77028.15,121714.99,131270.51,180239.24
2026-02-09,156219.14,76755.42,121284.05,131014.50,179746.22
2026-02-10,156219.14,78346.45,123798.09,132522.45,176423.08
2026-02-11,156219.14,78270.80,123678.56,132444.10,171915.79
2026-02-12,156219.14,77293.17,122133.77,131514.00,169839.06
2026-02-13,156219.14,76352.18,120646.87,130622.22,176455.55
2026-02-14,156219.14,74864.63,118296.33,129212.90,178938.83
2026-02-15,156219.14,75952.05,120014.61,130233.55,176400.75
2026-02-16,156219.14,75730.03,119663.78,130026.59,176554.14
2026-02-17,156219.14,76145.59,120320.43,130418.97,172994.71
2026-02-18,156219.14,77219.58,122017.47,131436.84,170322.99
2026-02-19,156219.14,78212.79,123586.87,132373.44,171713.87
2026-02-20,156219.14,74583.60,117852.26,128973.93,174318.34
2026-02-21,156219.14,75150.57,118748.15,129511.32,174205.37
2026-02-22,156219.14,76793.32,121343.92,131008.08,173353.18
2026-02-23,156219.14,77016.28,121696.23,131218.13,165697.27
2026-02-24,156219.14,77518.41,122489.66,131653.47,164165.08
2026-02-25,156219.14,75785.91,119752.07,130068.75,174236.41
2026-02-26,156219.14,76724.63,121235.37,130914.64,172947.70
2026-02-27,156219.14,76981.59,121641.40,131162.74,168813.78
2026-02-28,156219.14,76553.69,120965.27,130786.44,171635.78
2026-03-01,156219.14,77225.65,122027.05,131412.77,168568.71
2026-03-02,156219.14,76161.13,120344.96,130430.36,176394.30
2026-03-03,156219.14,75472.44,119256.74,129795.94,175133.27
2026-03-04,156219.14,74845.06,118265.40,129211.41,186226.83
2026-03-05,156219.14,75117.31,118695.59,129453.03,181675.25
2026-03-06,156219.14,75690.34,119601.05,129973.68,174559.26
2026-03-07,156219.14,76133.50,120301.31,130374.21,172378.08
2026-03-08,156219.14,76114.87,120271.87,130356.45,169067.75
2026-03-09,156219.14,75267.09,118932.27,129616.72,175374.58
2026-03-10,156219.14,74666.02,117982.50,129091.72,179260.91
2026-03-11,156219.14,74419.23,117592.53,128869.12,179884.25
2026-03-12,156219.14,73696.21,116450.05,128252.32,180779.88
2026-03-13,156219.14,73351.84,115905.90,127951.28,181775.92
2026-03-14,156219.14,73148.16,115584.07,127766.17,182498.49
2026-03-15,156219.14,72068.77,113878.48,126800.53,186607.32
2026-03-16,156219.14,71128.48,112392.69,125982.86,191910.75
2026-03-17,156219.14,71128.48,112392.69,125982.86,189411.28
2026-03-18,156219.14,71128.48,112392.69,125982.86,182587.13
2026-03-19,156219.14,71102.89,112352.26,125960.20,179213.17
2026-03-20,156219.14,71498.48,112977.35,126310.54,180701.44
2026-03-21,156219.14,71696.29,113289.92,126485.81,176619.97
2026-03-22,156219.14,72660.24,114813.09,127337.54,173905.71
2026-03-23,156219.14,70911.48,112049.80,125775.31,181715.57
2026-03-24,156219.14,70836.97,111932.08,125493.13,180819.35
2026-03-25,156219.14,70786.49,111852.31,124222.80,182817.75
2026-03-26,156219.14,74238.58,117307.09,127771.95,176369.31
2026-03-27,156219.14,78266.93,123672.43,131831.65,170185.32
2026-03-28,156219.14,78373.29,123840.48,131813.65,170107.79
2026-03-29,156219.14,79160.99,125085.17,132555.08,169169.57
2026-03-30,156219.14,78811.01,124532.14,132150.79,171185.02
2026-03-31,156219.14,78021.29,123284.28,131466.94,174996.11
2026-04-01,156219.14,74825.77,118234.93,128719.15,174559.01
2026-04-02,156219.14,76313.71,120586.07,130631.75,171453.13
2026-04-03,156219.14,75235.12,118881.76,129559.38,171612.82
2026-04-04,156219.14,75503.14,119305.26,129541.17,172474.21
2026-04-05,156219.14,76445.52,120794.35,129754.42,176917.41
2026-04-06,156219.14,76449.80,120801.10,130005.28,176454.78
2026-04-07,156219.14,71793.72,113443.87,126408.43,184323.86
2026-04-08,156219.14,72909.77,115207.37,127292.36,182134.53
2026-04-09,156219.14,71997.68,113766.15,126663.65,183974.68
2026-04-10,156219.14,71303.20,112668.79,126162.13,186985.22
2026-04-11,156219.14,70613.92,111579.62,125827.60,187191.42
2026-04-12,156219.14,71528.44,113024.69,127190.91,181291.51
2026-04-13,156219.14,69384.43,109636.85,124732.01,190714.77
2026-04-14,156219.14,70000.22,110609.89,125502.03,189980.69
2026-04-15,156219.14,69228.42,109390.34,124318.87,191719.37
2026-04-16,156219.14,68279.22,107890.48,123484.07,192601.72
2026-04-17,156219.14,68279.22,107890.48,123484.07,197516.34
2026-04-18,156219.14,68254.65,107851.66,123461.86,193979.12
2026-04-19,156219.14,70085.52,110744.68,125117.44,189135.60
2026-04-20,156219.14,70171.25,110880.14,125194.96,194361.51
2026-04-21,156219.14,70263.40,111025.75,125278.28,195630.54
2026-04-22,156219.14,70791.83,111860.74,125756.12,200351.33
2026-04-23,156219.14,70556.76,111489.30,125543.56,200554.43
2026-04-24,156219.14,70450.01,111320.63,125447.03,198452.07
2026-04-25,156219.14,70715.39,111739.96,125687.00,198933.54
2026-04-26,156219.14,70512.40,111419.21,125503.45,201579.71
2026-04-27,156219.14,70630.46,111605.75,125610.59,198283.42
2026-04-28,156219.14,70394.25,111232.52,125400.53,195647.50
2026-04-29,156219.14,71077.00,112311.36,126008.73,194205.26
2026-04-30,156219.14,71394.34,112812.79,126294.02,195657.24
2026-05-01,156219.14,70751.85,111797.56,125721.59,200486.90
2026-05-02,156219.14,69766.34,110240.33,124839.16,201654.79
2026-05-03,156219.14,70419.18,111271.91,125419.22,201351.67
2026-05-04,156219.14,70446.70,111315.40,125445.01,204663.87
2026-05-05,156219.14,69261.02,109441.86,124387.70,207340.69
2026-05-06,156219.14,68625.05,108436.94,123821.45,208728.40
2026-05-07,156219.14,68736.12,108612.44,123921.63,205035.45
2026-05-08,156219.14,68130.54,107655.54,123378.92,205515.12
2026-05-09,156219.14,67981.25,107419.65,123243.92,206758.64
2026-05-10,156219.14,67981.25,107419.65,123243.92,210683.93
2026-05-11,156219.14,67981.25,107419.65,123243.92,209493.74
2026-05-12,156219.14,67981.25,107419.65,123243.92,206312.90
2026-05-13,156219.14,67981.25,107419.65,123243.92,203261.02
2026-05-14,156219.14,67981.25,107419.65,123243.92,207813.44
2026-05-15,156219.14,67981.25,107419.65,123243.92,202747.45
2026-05-16,156219.14,67956.80,107381.01,123221.76,200273.98
2026-05-17,156219.14,68263.19,107865.16,123499.60,198504.71
2026-05-18,156219.14,69236.14,109402.54,124381.24,197336.61
2026-05-19,156219.14,69988.91,110592.02,125062.56,196907.32
2026-05-20,156219.14,69646.48,110050.93,124752.67,198747.05
2026-05-21,156219.14,68996.57,109023.99,124164.43,198909.24
2026-05-22,156219.14,70348.39,111160.05,125366.08,193588.92
2026-05-23,156219.14,69924.92,110490.90,124780.91,196696.28
2026-05-24,156219.14,70659.12,111651.04,125613.20,197498.29
2026-05-25,156219.14,70183.64,110899.72,125188.06,198157.05
2026-05-26,156219.14,70698.19,111712.79,125841.85,194589.70
2026-05-27,156219.14,70857.84,111965.05,125965.77,190795.01
2026-05-28,156219.14,72512.52,114579.68,127527.65,188663.34
2026-05-29,156219.14,71466.05,112926.11,126541.97,188261.68
2026-05-30,156219.14,71017.15,112216.77,126003.86,189347.26
2026-05-31,156219.14,70932.80,112083.50,126016.93,188809.11
2026-06-01,156219.14,71372.18,112777.79,126714.76,183003.22
2026-06-02,156219.14,74007.04,116941.22,130020.33,171091.38
2026-06-03,156219.14,74594.12,117868.89,130459.52,164381.89
2026-06-04,156219.14,77060.32,121765.82,132054.28,163723.88
2026-06-05,156219.14,82698.84,130675.44,136083.68,156472.52
2026-06-06,156219.14,82909.02,131007.56,136552.34,156032.11
2026-06-07,156219.14,81356.33,128554.09,134951.37,162304.16
2026-06-08,156219.14,81325.18,128504.88,135495.10,161673.68
2026-06-09,156219.14,82616.51,130545.35,135997.36,158198.61
2026-06-10,156219.14,83608.62,132113.03,136802.68,157637.34
2026-06-11,156219.14,81473.64,128739.46,135286.77,163057.56
