symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
VLO,—,67,2026-05-19,2026-05-21,262.83,240.73,20.95,-464.53,-8.41,EMA21
MPC,—,69,2026-05-19,2026-05-27,263.23,246.68,20.92,-347.75,-6.29,EMA21
VTRS,—,41,2026-05-07,2026-05-28,17.4,16.09,317.4895,-419.98,-7.57,EMA21
WDC,—,68,2026-04-08,2026-06-03,339.05,593.81,15.2799,3891.23,75.14,EOD
DELL,XLK,82,2026-04-13,2026-06-03,189.94,421.04,27.6286,6383.4,121.67,EOD
NUE,—,57,2026-04-28,2026-06-03,225.29,257.6,23.8292,768.45,14.34,EOD
STM,—,73,2026-04-29,2026-06-03,52.71,79.67,201.9251,5441.5,51.14,EOD
MU,SMH,68,2026-05-06,2026-06-03,667.12,1079.03,8.5331,3513.33,61.74,EOD
WST,—,64,2026-05-07,2026-06-03,322.27,316.15,17.1489,-106.38,-1.9,EOD
UNH,XLV,67,2026-05-12,2026-06-03,396.71,376.81,14.3535,-287.07,-5.02,EOD
PANW,IGV,76,2026-05-21,2026-06-03,253.12,280.29,43.9326,1191.54,10.73,EOD
STX,—,77,2026-05-27,2026-06-03,871.36,940.22,13.2338,909.32,7.9,EOD
AMD,SMH,70,2026-05-28,2026-06-03,518.5,542.25,22.4908,532.03,4.58,EOD
